Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
B2_6_RY_RR_control_RA,2024-07-14 09:27:57,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_RY_RR_control.mov,692.970,30.0,No focal subject,Eating,,,POINT,32.933,32.933,NA,,
B3_5_BP_BP_control_RA,2024-07-12 08:40:25,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_BP_BP_control.mov,670.800,30.0,No focal subject,Test arena entry,,,POINT,32.967,32.967,NA,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,red,Zone of Interest,,,STATE,33.800,75.333,41.533,,
B6_8_BY_PY_novel_RA,2024-07-18 09:30:12,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BY_PY_novel.mov,654.530,30.0,No focal subject,Eating,,,POINT,33.800,33.800,NA,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,black,Zone of Interest,,,STATE,33.900,90.767,56.867,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,red,Zone of Interest,,,STATE,34.040,34.800,0.760,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,blue,Zone of Interest,,,STATE,34.067,68.433,34.366,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,black,Eating,,,POINT,34.267,34.267,NA,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,red,Eating,,,POINT,34.300,34.300,NA,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,blue,Eating,,,POINT,34.567,34.567,NA,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,redblue,Zone of Interest,,,STATE,34.767,85.633,50.866,,
B5_3_BG_BP_control_RA,2024-07-14 12:01:01,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BG_BP_control.mov,716.560,25.0,No focal subject,Zone of Interest,,,STATE,35.080,106.280,71.200,,
B2_3_A_novel_RA,2024-07-08 11:17:38,,/Users/reinoud/Desktop/test/B2_3_A_novel.mp4,710.510,30.0,redblue,Eating,,,POINT,35.300,35.300,NA,,
B5_3_BG_BP_control_RA,2024-07-14 12:01:01,,/Volumes/My_Passport/RR_NEO/1_7/B4_B5/cut/B5_3_BG_BP_control.mov,716.560,25.0,No focal subject,Eating,,,POINT,35.480,35.480,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,red,Zone of Interest,,,STATE,35.920,38.480,2.560,,
B3_5_BP_BP_control_RA,2024-07-12 08:40:25,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_BP_BP_control.mov,670.800,30.0,No focal subject,Zone of Interest,,,STATE,36.167,75.167,39.000,,
B3_5_BP_BP_control_RA,2024-07-12 08:40:25,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_BP_BP_control.mov,670.800,30.0,No focal subject,Eating,,,POINT,36.600,36.600,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,black,Zone of Interest,,,STATE,37.100,56.567,19.467,,
B3_5_GR_GP_control_RA,2024-07-12 11:56:26,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_GR_GP_control.mov,811.930,30.0,No focal subject,Trial start,,,POINT,37.367,37.367,NA,,
B7_7_BP_GG_novel_RA,2024-07-16 13:34:17,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BP_GG_novel.mov,719.880,25.0,No focal subject,Trial start,,,POINT,37.400,37.400,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblack,Test arena entry,,,POINT,37.840,37.840,NA,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblack,Zone of Interest,,,STATE,37.960,47.920,9.960,,
B2_6_BR_PP_control_RA,2024-07-14 08:47:45,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_BR_PP_control.mov,743.670,30.0,No focal subject,Trial start,,,POINT,38.600,38.600,NA,,
B2_6_BR_PP_control_RA,2024-07-14 08:47:45,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_BR_PP_control.mov,743.670,30.0,No focal subject,Test arena entry,,,POINT,39.800,39.800,NA,,
B7_7_BP_GG_novel_RA,2024-07-16 13:34:17,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BP_GG_novel.mov,719.880,25.0,No focal subject,Test arena entry,,,POINT,39.800,39.800,NA,,
B2_5_B_control_RA,2024-07-12 12:41:14,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B2_5_B_control.mov,696.900,30.0,redblue,Zone of Interest,,,STATE,40.067,81.067,41.000,,
B7_7_BP_GG_novel_RA,2024-07-16 13:34:17,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BP_GG_novel.mov,719.880,25.0,No focal subject,Zone of Interest,,,STATE,42.600,404.080,361.480,,
B6_4_GR_BB_novel_RA,2024-07-16 08:06:03,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_GR_BB_novel.mov,654.300,30.0,No focal subject,Zone of Interest,,,STATE,43.167,52.633,9.466,,
B7_7_BR_GR_novel_RA,2024-07-16 13:37:21,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BR_GR_novel.mov,655.520,25.0,No focal subject,Zone of Interest,,,STATE,43.680,63.480,19.800,,
B7_7_BP_GG_novel_RA,2024-07-16 13:34:17,,/Volumes/My_Passport/RR_NEO/16_7/cut/B7_7_BP_GG_novel.mov,719.880,25.0,No focal subject,Eating,,,POINT,44.480,44.480,NA,,
B3_5_GR_BY_control_RA,2024-07-12 11:49:26,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_GR_BY_control.mov,689.400,30.0,No focal subject,Trial start,,,POINT,44.600,44.600,NA,,
B3_5_GR_BY_control_RA,2024-07-12 11:49:26,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_GR_BY_control.mov,689.400,30.0,No focal subject,Test arena entry,,,POINT,46.133,46.133,NA,,
B2_6_BR_PP_control_RA,2024-07-14 08:47:45,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_BR_PP_control.mov,743.670,30.0,No focal subject,Zone of Interest,,,STATE,46.733,135.267,88.534,,
B2_6_BR_PP_control_RA,2024-07-14 08:47:45,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_BR_PP_control.mov,743.670,30.0,No focal subject,Eating,,,POINT,47.733,47.733,NA,,
B3_5_GR_GP_control_RA,2024-07-12 11:56:26,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_GR_GP_control.mov,811.930,30.0,No focal subject,Test arena entry,,,POINT,47.833,47.833,NA,,
B6_8_GY_BG_novel_RA,2024-07-18 09:48:03,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_GY_BG_novel.mov,687.230,30.0,No focal subject,Zone of Interest,,,STATE,48.867,120.233,71.366,,
B3_5_RY_GG_control_RA,2024-07-12 12:13:10,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_RY_GG_control.mov,708.700,30.0,No focal subject,Trial start,,,POINT,48.933,48.933,NA,,
B3_5_GR_BY_control_RA,2024-07-12 11:49:26,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_GR_BY_control.mov,689.400,30.0,No focal subject,Zone of Interest,,,STATE,50.567,89.267,38.700,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,black,Zone of Interest,,,STATE,51.567,63.833,12.266,,
B3_5_GR_BY_control_RA,2024-07-12 11:49:26,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_GR_BY_control.mov,689.400,30.0,No focal subject,Eating,,,POINT,51.800,51.800,NA,,
B3_5_RY_GG_control_RA,2024-07-12 12:13:10,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_RY_GG_control.mov,708.700,30.0,No focal subject,Test arena entry,,,POINT,52.567,52.567,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,blue,Zone of Interest,,,STATE,53.600,157.960,104.360,,
B6_8_GR_GR_novel_RA,2024-07-18 09:44:45,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_GR_GR_novel.mov,720.300,30.0,No focal subject,Zone of Interest,,,STATE,54.000,108.500,54.500,,
B3_5_GR_GP_control_RA,2024-07-12 11:56:26,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_GR_GP_control.mov,811.930,30.0,No focal subject,Zone of Interest,,,STATE,54.700,95.700,41.000,,
B3_5_GR_GP_control_RA,2024-07-12 11:56:26,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_GR_GP_control.mov,811.930,30.0,No focal subject,Eating,,,POINT,55.600,55.600,NA,,
B6_8_GY_BG_novel_RA,2024-07-18 09:48:03,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_GY_BG_novel.mov,687.230,30.0,No focal subject,Eating,,,POINT,56.233,56.233,NA,,
B6_2_GR_GR_control_RA,2024-07-14 14:36:58,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GR_GR_control.mov,779.040,24.0,No focal subject,Zone of Interest,,,STATE,56.292,124.208,67.916,,
B6_4_GR_BB_novel_RA,2024-07-16 08:06:03,,/Volumes/My_Passport/RR_NEO/13_7/cut/B6_4_GR_BB_novel.mov,654.300,30.0,No focal subject,Zone of Interest,,,STATE,56.333,62.567,6.234,,
B6_8_GR_GR_novel_RA,2024-07-18 09:44:45,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_GR_GR_novel.mov,720.300,30.0,No focal subject,Eating,,,POINT,56.567,56.567,NA,,
B6_8_BP_RY_novel_RA,2024-07-18 09:27:45,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BP_RY_novel.mov,637.930,30.0,No focal subject,Zone of Interest,,,STATE,57.067,115.067,58.000,,
B7_4_A_control_RA,2024-07-16 08:43:57,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_A_control.mov,659.370,30.0,blue,Zone of Interest,,,STATE,57.400,160.033,102.633,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,blue,Zone of Interest,,,STATE,57.733,128.700,70.967,,
B3_5_RY_GG_control_RA,2024-07-12 12:13:10,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_RY_GG_control.mov,708.700,30.0,No focal subject,Zone of Interest,,,STATE,58.333,98.567,40.234,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,redblue,Zone of Interest,,,STATE,59.080,62.360,3.280,,
B3_5_RY_GG_control_RA,2024-07-12 12:13:10,,/Volumes/My_Passport/RR_NEO/30_6/B2_B3/cut/B3_5_RY_GG_control.mov,708.700,30.0,No focal subject,Eating,,,POINT,59.133,59.133,NA,,
B6_8_BP_RY_novel_RA,2024-07-18 09:27:45,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BP_RY_novel.mov,637.930,30.0,No focal subject,Eating,,,POINT,63.300,63.300,NA,,
B6_2_GR_BB_control_RA,2024-07-14 14:29:44,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B6_2_GR_BB_control.mov,640.000,24.0,No focal subject,Zone of Interest,,,STATE,64.375,94.500,30.125,,"
"
B7_8_A_control_RA,2024-07-20 09:33:02,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_A_control.mov,736.030,30.0,blue,Zone of Interest,,,STATE,65.433,136.500,71.067,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,redblue,Zone of Interest,,,STATE,66.267,81.767,15.500,,
B6_7_B_novel_RA,2024-07-17 08:39:26,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_B_novel.mov,713.800,25.0,redblack,Zone of Interest,,,STATE,66.560,98.920,32.360,,
B7_4_B_control_RA,2024-07-16 09:15:46,,/Volumes/My_Passport/RR_NEO/13_7/cut/B7_4_B_control.mov,679.870,30.0,blue,Zone of Interest,,,STATE,67.900,74.267,6.367,,
B3_6_2A_novel_RA,2024-07-14 09:35:17,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B3_6_2A_novel.mov,672.300,30.0,blue,Zone of Interest,,,STATE,68.967,115.100,46.133,,
B6_8_BB_RR_novel_RA,2024-07-18 09:14:22,,/Volumes/My_Passport/RR_NEO/17_7/cut/B6_8_BB_RR_novel.mov,649.230,30.0,No focal subject,Zone of Interest,,,STATE,69.000,84.433,15.433,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,redblue,Zone of Interest,,,STATE,72.000,113.160,41.160,,
B2_6_GY_PR_control_RA,2024-07-14 09:10:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Zone of Interest,,,STATE,74.633,160.800,86.167,,
B2_6_GY_BY_control_RA,2024-07-14 08:58:41,,/Volumes/My_Passport/RR_NEO/1_7/B2_B3/cut/B2_6_GY_PR_control.mov,688.370,30.0,No focal subject,Zone of Interest,,,STATE,74.767,160.833,86.066,,
B7_2_A_novel_RA,2024-07-14 15:00:14,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_A_novel.mov,756.130,24.0,No focal subject,Trial start,,,POINT,75.458,75.458,NA,,
B7_2_A_novel_RA,2024-07-14 15:00:14,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_A_novel.mov,756.130,24.0,blue,Test arena entry,,,POINT,76.625,76.625,NA,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,black,Zone of Interest,,,STATE,76.800,77.560,0.760,,
B7_2_A_novel_RA,2024-07-14 15:00:14,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_A_novel.mov,756.130,24.0,red,Test arena entry,,,POINT,77.000,77.000,NA,,
B7_2_A_novel_RA,2024-07-14 15:00:14,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_A_novel.mov,756.130,24.0,redblue,Test arena entry,,,POINT,77.708,77.708,NA,,
B7_2_A_novel_RA,2024-07-14 15:00:14,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_A_novel.mov,756.130,24.0,black,Test arena entry,,,POINT,78.042,78.042,NA,,
B7_8_B_control_RA,2024-07-20 09:43:19,,/Volumes/My_Passport/RR_NEO/17_7/cut/B7_8_B_control.mov,661.930,30.0,black,Zone of Interest,,,STATE,78.333,79.133,0.800,,
B6_7_A_novel_RA,2024-07-16 11:20:08,,/Volumes/My_Passport/RR_NEO/16_7/cut/B6_7_A_novel.mov,681.680,25.0,black,Zone of Interest,,,STATE,79.120,82.400,3.280,,
B7_2_A_novel_RA,2024-07-14 15:00:14,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_A_novel.mov,756.130,24.0,red,Zone of Interest,,,STATE,79.167,106.375,27.208,,
B7_2_A_novel_RA,2024-07-14 15:00:14,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_A_novel.mov,756.130,24.0,blue,Zone of Interest,,,STATE,79.208,165.750,86.542,,
B7_2_A_novel_RA,2024-07-14 15:00:14,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_A_novel.mov,756.130,24.0,redblue,Zone of Interest,,,STATE,79.292,98.333,19.041,,
B7_2_A_novel_RA,2024-07-14 15:00:14,,/Volumes/My_Passport/RR_NEO/11_7/B6_B7/cut/B7_2_A_novel.mov,756.130,24.0,red,Eating,,,POINT,79.417,79.417,NA,,
