Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,blue,Zone of Interest,,,STATE,19.067,147.000,127.933,,
B4_2_GY_RY_novel_SK,2024-07-12 17:12:00,,/Volumes/T7/30_6/cut/B4_2_GY_RY_novel.mov,684.370,30.0,No focal subject,Test arena entry,,,POINT,19.067,19.067,NA,,
B4_4_BB_BP_control_SK,2024-07-12 18:47:12,,/Volumes/T7/2_7/cut/B4_4_BB_BP_control.mov,704.470,30.0,No focal subject,Zone of Interest,,,STATE,19.067,99.033,79.966,,
B7_1_BR_GR_control_SK,2024-07-10 14:59:00,,/Volumes/T7/10_7/cut/B7_1_BR_GR_control.mp4,643.610,30.0,No focal subject,Test arena entry,,,POINT,19.067,19.067,NA,,
B4_6_YY_BR_novel_SK,2024-07-11 11:03:47,,/Volumes/T7/4_7/cut/B4_6_YY_BR_novel.MP4,654.530,25.0,No focal subject,Zone of Interest,,,STATE,19.080,614.520,595.440,,
B4_7_B_control_SK,2024-07-11 12:56:52,,/Volumes/T7/5_7/cut/B4_7_B_control.mp4,673.430,25.0,red,Zone of Interest,,,STATE,19.080,27.280,8.200,,
B7_1_GG_BY_control_SK,2024-07-10 14:57:31,,/Volumes/T7/10_7/cut/B7_1_GG_BY_control.mp4,644.970,30.0,No focal subject,Test arena entry,,,POINT,19.100,19.100,NA,,
B5_8_A_novel_SK,2024-07-11 15:49:07,,/Volumes/T7/6_7/cut/B5_8_A_novel.mp4,728.880,25.0,redblack,Test arena entry,,,POINT,19.160,19.160,NA,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,blue,Eating,,,POINT,19.167,19.167,NA,,
B2_8_GY_PR_novel_SK,2024-07-13 08:51:00,,/Volumes/T7/3_7/cut/B2_8_GY_PR_novel.mov,657.900,30.0,No focal subject,Zone of Interest,,,STATE,19.200,33.033,13.833,,
B6_6_GG_BG_control_SK,2024-07-15 14:21:51,,/Volumes/T7/15_7/cut/B6_6_BG_GG_control.mp4,650.370,30.0,No focal subject,Eating,,,POINT,19.200,19.200,NA,,
B7_5_BR_GR_control_SK,2024-07-14 11:56:43,,/Volumes/T7/14_7/cut/B7_5_BR_GR_control.mp4,659.710,25.0,No focal subject,Eating,,,POINT,19.200,19.200,NA,,
B8_7_A_control_SK,2024-07-19 13:33:47,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_A_control.mp4,640.810,30.0,red,Zone of Interest,,,STATE,19.200,23.100,3.900,,
B7_5_BY_RR_control_SK,2024-07-14 11:57:10,,/Volumes/T7/14_7/cut/B7_5_BY_RR_control.mp4,640.280,25.0,No focal subject,Zone of Interest,,,STATE,19.240,101.920,82.680,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,red,Zone of Interest,,,STATE,19.267,98.700,79.433,,
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,redblue,Eating,,,POINT,19.300,19.300,NA,,
B4_6_BB_GY_novel_SK,2024-07-11 11:02:19,,/Volumes/T7/4_7/cut/B4_6_BB_GY_novel.mp4,662.120,25.0,No focal subject,Eating,,,POINT,19.320,19.320,NA,,
B4_6_BR_BP_novel_SK,2024-07-11 11:02:31,,/Volumes/T7/4_7/cut/B4_6_BR_BP_novel.mp4,666.260,25.0,No focal subject,Eating,,,POINT,19.320,19.320,NA,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,redblack,Eating,,,POINT,19.320,19.320,NA,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,redblack,Test arena entry,,,POINT,19.333,19.333,NA,,
B8_8_PR_RR_control_SK,2024-07-20 12:09:25,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_PR_RR_control.mp4,639.680,30.0,No focal subject,Eating,,,POINT,19.333,19.333,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,redblue,Zone of Interest,,,STATE,19.367,54.233,34.866,,
B8_8_RY_BB_control_SK,2024-07-20 12:07:52,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_RY_BB_control.mp4,639.320,30.0,No focal subject,Zone of Interest,,,STATE,19.367,90.767,71.400,,
B8_7_A_control_SK,2024-07-19 13:33:47,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_A_control.mp4,640.810,30.0,red,Eating,,,POINT,19.400,19.400,NA,,
B8_4_GG_PR_control_SK,2024-07-16 11:14:43,,/Volumes/T7/16_7/cut/B8_4_GG_PR_control.mp4,639.790,30.0,No focal subject,Eating,,,POINT,19.433,19.433,NA,,
B9_3_PP_GP_control_SK,2024-07-15 14:26:55,,/Volumes/T7/15_7/cut/B9_3_PP_GP_control.mp4,745.390,30.0,No focal subject,Zone of Interest,,,STATE,19.433,55.533,36.100,,
B5_7_PR_GG_control_SK,2024-07-11 13:02:44,,/Volumes/T7/5_7/cut/B5_7_PR_GG_control.mp4,712.210,25.0,No focal subject,Trial start,,,POINT,19.440,19.440,NA,,
B5_8_A_novel_SK,2024-07-11 15:49:07,,/Volumes/T7/6_7/cut/B5_8_A_novel.mp4,728.880,25.0,black,Test arena entry,,,POINT,19.480,19.480,NA,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,blue,Eating,,,POINT,19.560,19.560,NA,,
B4_2_YY_BR_novel_SK,2024-07-12 17:12:31,,/Volumes/T7/30_6/cut/B4_2_YY_BR_novel.mov,676.270,30.0,No focal subject,Test arena entry,,,POINT,19.567,19.567,NA,,
B4_4_BB_BP_control_SK,2024-07-12 18:47:12,,/Volumes/T7/2_7/cut/B4_4_BB_BP_control.mov,704.470,30.0,No focal subject,Eating,,,POINT,19.600,19.600,NA,,
B5_7_BB_GR_control_SK,2024-07-11 12:57:05,,/Volumes/T7/5_7/cut/B5_7_BB_GR_control.mp4,680.360,25.0,No focal subject,Zone of Interest,,,STATE,19.600,89.600,70.000,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,black,Eating,,,POINT,19.600,19.600,NA,,
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,red,Eating,,,POINT,19.633,19.633,NA,,
B2_7_B_novel_SK,2024-07-12 20:39:00,,/Volumes/T7/2_7/cut/B2_7_B_novel.mov,689.830,30.0,blue,Eating,,,POINT,19.633,19.633,NA,,
B3_7_BP_GR_novel_SK,2024-07-12 20:39:14,,/Volumes/T7/2_7/cut/B3_7_BB_GR_novel.mov,653.370,30.0,No focal subject,Zone of Interest,,,STATE,19.633,71.000,51.367,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,blue,Test arena entry,,,POINT,19.640,19.640,NA,,
B5_2_A_control_SK,2024-07-12 17:12:42,,/Volumes/T7/30_6/cut/B5_2_A_control.mov,710.170,30.0,blue,Test arena entry,,,POINT,19.667,19.667,NA,,
B6_6_GR_GR_control_SK,2024-07-15 14:23:01,,/Volumes/T7/15_7/cut/B6_6_GR_GR_control.mp4,725.740,30.0,No focal subject,Zone of Interest,,,STATE,19.667,34.767,15.100,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,red,Eating,,,POINT,19.667,19.667,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,blue,Zone of Interest,,,STATE,19.667,72.133,52.466,,
B7_1_BG_RR_control_SK,2024-07-10 14:58:22,,/Volumes/T7/10_7/cut/B7_1_BG_RR_control.mp4,649.410,30.0,No focal subject,Test arena entry,,,POINT,19.700,19.700,NA,,
B8_4_BG_BR_control_SK,2024-07-16 11:14:05,,/Volumes/T7/16_7/cut/B8_4_BG_BR_control.mp4,658.670,30.0,No focal subject,Eating,,,POINT,19.700,19.700,NA,,
B6_3_A_novel_SK,2024-07-15 19:19:46,,/Volumes/T7/11_7/cut/B6_3_A_novel.mov,669.070,30.0,redblack,Test arena entry,,,POINT,19.733,19.733,NA,,
B9_7_PP_GP_control_SK,2024-07-19 13:35:38,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_PP_GP_control.mp4,664.430,30.0,No focal subject,Zone of Interest,,,STATE,19.733,73.633,53.900,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,red,Zone of Interest,,,STATE,19.760,34.680,14.920,,
B7_5_BY_RR_control_SK,2024-07-14 11:57:10,,/Volumes/T7/14_7/cut/B7_5_BY_RR_control.mp4,640.280,25.0,No focal subject,Eating,,,POINT,19.760,19.760,NA,,
B9_7_BG_PR_control_SK,2024-07-19 13:36:01,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_BG_PR_control.mp4,637.040,30.0,No focal subject,Zone of Interest,,,STATE,19.767,52.200,32.433,,
B5_2_A_control_SK,2024-07-12 17:12:42,,/Volumes/T7/30_6/cut/B5_2_A_control.mov,710.170,30.0,black,Test arena entry,,,POINT,19.800,19.800,NA,,
B7_3_GG_BY_novel_SK,2024-07-15 19:22:45,,/Volumes/T7/11_7/cut/B7_3_GG_BY_novel.mov,663.730,30.0,No focal subject,Eating,,,POINT,19.800,19.800,NA,,
B5_8_A_novel_SK,2024-07-11 15:49:07,,/Volumes/T7/6_7/cut/B5_8_A_novel.mp4,728.880,25.0,blue,Test arena entry,,,POINT,19.840,19.840,NA,,
B3_1_BP_GR_control_SK,2024-07-12 14:11:04,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_BP_GY_control.mov,674.800,30.0,No focal subject,Test arena entry,,,POINT,19.867,19.867,NA,,
B8_2_GG_GY_novel_SK,2024-07-14 13:24:14,,/Volumes/T7/14_7/cut/B8_2_GG_GY_novel.mp4,633.220,30.0,No focal subject,Eating,,,POINT,19.867,19.867,NA,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,red,Test arena entry,,,POINT,19.880,19.880,NA,,
B3_1_BP_BP_control_SK,2024-07-12 14:10:39,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_BP_BP_control.mov,668.870,30.0,No focal subject,Trial start,,,POINT,19.900,19.900,NA,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,red,Zone of Interest,,,STATE,19.900,71.600,51.700,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,redblack,Test arena entry,,,POINT,19.900,19.900,NA,,
B8_8_PY_BR_control_SK,2024-07-20 12:06:44,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_PY_BR_control.mp4,638.930,30.0,No focal subject,Eating,,,POINT,19.900,19.900,NA,,
B5_1_BY_PR_novel_SK,2024-07-12 14:51:40,,/Volumes/T7/29_06/B4_B5/cut/B5_1_BY_PR_novel.mp4,664.280,25.0,No focal subject,Trial start,,,POINT,19.920,19.920,NA,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,redblue,Zone of Interest,,,STATE,19.933,53.067,33.134,,
B9_1_BG_PR_novel_SK,2024-07-16 09:46:20,,/Volumes/T7/13_7/cut/B9_1_BG_PR_novel.mp4,681.170,30.0,No focal subject,Trial start,,,POINT,19.933,19.933,NA,,
B4_2_GY_PP_novel_SK,2024-07-12 17:11:45,,/Volumes/T7/30_6/cut/B4_2_GY_PP_novel.mov,715.070,30.0,No focal subject,Zone of Interest,,,STATE,19.967,65.700,45.733,,
B5_2_A_control_SK,2024-07-12 17:12:42,,/Volumes/T7/30_6/cut/B5_2_A_control.mov,710.170,30.0,redblack,Test arena entry,,,POINT,19.967,19.967,NA,,
B6_6_BP_RY_control_SK,2024-07-15 14:22:20,,/Volumes/T7/15_7/cut/B6_6_BP_RY_control.mp4,653.970,30.0,No focal subject,Test arena entry,,,POINT,19.967,19.967,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,black,Test arena entry,,,POINT,19.967,19.967,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,redblue,Eating,,,POINT,19.967,19.967,NA,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,blue,Test arena entry,,,POINT,20.000,20.000,NA,,
B8_4_RY_BB_control_SK,2024-07-16 11:15:56,,/Volumes/T7/16_7/cut/B8_4_RY_BB_control.mp4,645.500,30.0,No focal subject,Zone of Interest,,,STATE,20.000,66.233,46.233,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,redblue,Test arena entry,,,POINT,20.033,20.033,NA,,
B8_5_A_novel_SK,2024-07-17 10:01:17,,/Volumes/T7/17_7/cut/B8_5_A_novel.mp4,663.940,30.0,redblue,Zone of Interest,,,STATE,20.067,81.200,61.133,,
B5_7_BB_GR_control_SK,2024-07-11 12:57:05,,/Volumes/T7/5_7/cut/B5_7_BB_GR_control.mp4,680.360,25.0,No focal subject,Eating,,,POINT,20.080,20.080,NA,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,red,Test arena entry,,,POINT,20.100,20.100,NA,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,blue,Zone of Interest,,,STATE,20.100,148.867,128.767,,
B8_4_GG_GY_control_SK,2024-07-16 11:14:20,,/Volumes/T7/16_7/cut/B8_4_GG_GY_control.mp4,662.120,30.0,No focal subject,Trial start,,,POINT,20.100,20.100,NA,,
B6_5_A_control_SK,2024-07-14 11:55:33,,/Volumes/T7/14_7/cut/B6_5_A_control.mp4,668.650,25.0,red,Eating,,,POINT,20.120,20.120,NA,,
B7_1_BB_PR_control_SK,2024-07-10 14:57:01,,/Volumes/T7/10_7/cut/B7_1_BB_PR_control.mp4,694.570,30.0,No focal subject,Test arena entry,,,POINT,20.133,20.133,NA,,
B7_1_BP_GG_control_SK,2024-07-10 14:57:16,,/Volumes/T7/10_7/cut/B7_1_BP_GG_control.mp4,650.710,30.0,No focal subject,Test arena entry,,,POINT,20.133,20.133,NA,,
B5_5_PP_RY_novel_SK,2024-07-13 10:38:49,,/Volumes/T7/3_7/cut/B5_5_PP_RY_novel.mov,646.430,30.0,No focal subject,Zone of Interest,,,STATE,20.167,121.967,101.800,,
B5_5_BB_GR_novel_SK,2024-07-13 10:37:50,,/Volumes/T7/3_7/cut/B5_5_BB_GR_novel.mov,632.330,30.0,No focal subject,Trial start,,,POINT,20.200,20.200,NA,,
B4_2_GP_BR_novel_SK,2024-07-12 17:11:31,,/Volumes/T7/30_6/cut/B4_2_GP_BR_novel.mov,732.200,30.0,No focal subject,Trial start,,,POINT,20.233,20.233,NA,,
B5_4_B_control_SK,2024-07-12 18:49:23,,/Volumes/T7/2_7/cut/B5_4_B_control.mov,660.200,30.0,redblue,Test arena entry,,,POINT,20.300,20.300,NA,,
B8_1_B_novel_SK,2024-07-16 09:45:44,,/Volumes/T7/13_7/cut/B8_1_B_novel.mp4,643.220,30.0,blue,Eating,,,POINT,20.300,20.300,NA,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,redblack,Test arena entry,,,POINT,20.320,20.320,NA,,
B7_5_BG_RR_control_SK,2024-07-14 11:56:14,,/Volumes/T7/14_7/cut/B7_5_BG_RR_control.mp4,671.570,25.0,No focal subject,Zone of Interest,,,STATE,20.320,84.560,64.240,,
B9_7_BB_BY_control_SK,2024-07-19 13:35:13,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_BB_BY_control.mp4,691.900,30.0,No focal subject,Zone of Interest,,,STATE,20.333,691.106,670.773,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,black,Test arena entry,,,POINT,20.367,20.367,NA,,
B9_5_BB_BY_novel_SK,2024-07-17 10:01:44,,/Volumes/T7/17_7/cut/B9_5_BB_BY_novel.mp4,645.740,30.0,No focal subject,Zone of Interest,,,STATE,20.367,527.567,507.200,,
B9_5_PP_GP_novel_SK,2024-07-17 10:03:20,,/Volumes/T7/17_7/cut/B9_5_PP_GP_novel.mp4,720.380,30.0,No focal subject,Zone of Interest,,,STATE,20.367,311.633,291.266,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,red,Eating,,,POINT,20.400,20.400,NA,,
B6_3_A_novel_SK,2024-07-15 19:19:46,,/Volumes/T7/11_7/cut/B6_3_A_novel.mov,669.070,30.0,red,Test arena entry,,,POINT,20.400,20.400,NA,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,redblue,Test arena entry,,,POINT,20.400,20.400,NA,,
B7_1_PY_GY_control_SK,2024-07-10 14:57:51,,/Volumes/T7/10_7/cut/B7_1_PY_GY_control.mp4,646.080,30.0,No focal subject,Test arena entry,,,POINT,20.400,20.400,NA,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,blue,Eating,,,POINT,20.400,20.400,NA,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,redblue,Eating,,,POINT,20.467,20.467,NA,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,black,Zone of Interest,,,STATE,20.500,64.800,44.300,,
B6_6_GY_RR_control_SK,2024-07-15 14:23:25,,/Volumes/T7/15_7/cut/B6_6_GY_RR_control.mp4,652.030,30.0,No focal subject,Trial start,,,POINT,20.500,20.500,NA,,
B9_1_PP_GP_novel_SK,2024-07-16 10:45:49,,/Volumes/T7/13_7/cut/B9_1_PP_GP_novel.mp4,679.740,30.0,No focal subject,Test arena entry,,,POINT,20.500,20.500,NA,,
B3_7_BP_GR_novel_SK,2024-07-12 20:39:14,,/Volumes/T7/2_7/cut/B3_7_BB_GR_novel.mov,653.370,30.0,No focal subject,Eating,,,POINT,20.533,20.533,NA,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,black,Zone of Interest,,,STATE,20.533,41.133,20.600,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,redblack,Zone of Interest,,,STATE,20.567,112.300,91.733,,
B6_3_A_novel_SK,2024-07-15 19:19:46,,/Volumes/T7/11_7/cut/B6_3_A_novel.mov,669.070,30.0,black,Test arena entry,,,POINT,20.567,20.567,NA,,
B6_6_GR_GR_control_SK,2024-07-15 14:23:01,,/Volumes/T7/15_7/cut/B6_6_GR_GR_control.mp4,725.740,30.0,No focal subject,Eating,,,POINT,20.567,20.567,NA,,
B2_8_GY_PR_novel_SK,2024-07-13 08:51:00,,/Volumes/T7/3_7/cut/B2_8_GY_PR_novel.mov,657.900,30.0,No focal subject,Eating,,,POINT,20.600,20.600,NA,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,red,Test arena entry,,,POINT,20.600,20.600,NA,,
B5_4_B_control_SK,2024-07-12 18:49:23,,/Volumes/T7/2_7/cut/B5_4_B_control.mov,660.200,30.0,black,Test arena entry,,,POINT,20.600,20.600,NA,,
B6_1_A_control_SK,2024-07-10 14:56:15,,/Volumes/T7/10_7/cut/B6_1_A_control.mp4,654.930,30.0,No focal subject,Trial start,,,POINT,20.633,20.633,NA,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,black,Test arena entry,,,POINT,20.667,20.667,NA,,
B5_5_PR_GG_novel_SK,2024-07-13 10:39:05,,/Volumes/T7/3_7/cut/B5_5_PR_GG_novel.mov,704.770,30.0,No focal subject,Eating,,,POINT,20.667,20.667,NA,,
B9_3_PP_GP_control_SK,2024-07-15 14:26:55,,/Volumes/T7/15_7/cut/B9_3_PP_GP_control.mp4,745.390,30.0,No focal subject,Eating,,,POINT,20.667,20.667,NA,,
B9_7_PP_GP_control_SK,2024-07-19 13:35:38,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_PP_GP_control.mp4,664.430,30.0,No focal subject,Eating,,,POINT,20.667,20.667,NA,,
B2_2_GY_BY_control_SK,2024-06-27 18:25:41,,/Volumes/T7/27_06/cut/B2_2_GY_BY_control.mp4,698.970,30.0,No focal subject,Trial start,,,POINT,20.700,20.700,NA,,
B4_4_YY_BR_control_SK,2024-07-12 18:48:59,,/Volumes/T7/2_7/cut/B4_4_YY_BR_control.mov,640.730,30.0,No focal subject,Zone of Interest,,,STATE,20.700,638.809,618.109,,
B6_6_BP_GP_control_SK,2024-07-15 14:22:06,,/Volumes/T7/15_7/cut/B6_6_BP_GP_control.mp4,647.150,30.0,No focal subject,Zone of Interest,,,STATE,20.700,35.367,14.667,,
B7_5_BG_RR_control_SK,2024-07-14 11:56:14,,/Volumes/T7/14_7/cut/B7_5_BG_RR_control.mp4,671.570,25.0,No focal subject,Eating,,,POINT,20.720,20.720,NA,,
B3_7_BP_YY_novel_SK,2024-07-12 20:39:41,,/Volumes/T7/2_7/cut/B3_7_BP_YY_novel.mov,671.430,30.0,No focal subject,Eating,,,POINT,20.733,20.733,NA,,
B5_5_RR_PP_novel_SK,2024-07-13 10:39:51,,/Volumes/T7/3_7/cut/B5_5_RR_PP_novel.mov,669.770,30.0,No focal subject,Zone of Interest,,,STATE,20.733,57.433,36.700,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,redblue,Zone of Interest,,,STATE,20.733,50.633,29.900,,
B8_4_RY_BB_control_SK,2024-07-16 11:15:56,,/Volumes/T7/16_7/cut/B8_4_RY_BB_control.mp4,645.500,30.0,No focal subject,Eating,,,POINT,20.733,20.733,NA,,
B3_4_B_control_SK,2024-07-12 14:50:00,,/Volumes/T7/29_06/B2_B3/cut/B3_4_B_control.mp4,689.090,30.0,blue,Zone of Interest,,,STATE,20.767,74.533,53.766,,
B5_2_B_control_SK,2024-07-12 17:12:59,,/Volumes/T7/30_6/cut/B5_2_B_control.mov,648.900,30.0,blue,Test arena entry,,,POINT,20.767,20.767,NA,,
B5_8_A_novel_SK,2024-07-11 15:49:07,,/Volumes/T7/6_7/cut/B5_8_A_novel.mp4,728.880,25.0,red,Zone of Interest,,,STATE,20.800,37.120,16.320,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,blue,Zone of Interest,,,STATE,20.800,42.233,21.433,,
B4_2_GY_PP_novel_SK,2024-07-12 17:11:45,,/Volumes/T7/30_6/cut/B4_2_GY_PP_novel.mov,715.070,30.0,No focal subject,Eating,,,POINT,20.833,20.833,NA,,
B5_4_A_control_SK,2024-07-12 18:49:11,,/Volumes/T7/2_7/cut/B5_4_A_control.mov,647.500,30.0,redblue,Test arena entry,,,POINT,20.833,20.833,NA,,
B4_6_YY_BR_novel_SK,2024-07-11 11:03:47,,/Volumes/T7/4_7/cut/B4_6_YY_BR_novel.MP4,654.530,25.0,No focal subject,Eating,,,POINT,20.840,20.840,NA,,
B8_6_GG_GY_novel_SK,2024-07-18 14:27:21,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_GG_GY_novel.mp4,647.190,30.0,No focal subject,Zone of Interest,,,STATE,20.867,132.667,111.800,,
B6_5_B_control_SK,2024-07-14 11:55:48,,/Volumes/T7/14_7/cut/B6_5_B_control.mp4,655.080,25.0,black,Test arena entry,,,POINT,20.880,20.880,NA,,
B5_4_B_control_SK,2024-07-12 18:49:23,,/Volumes/T7/2_7/cut/B5_4_B_control.mov,660.200,30.0,red,Test arena entry,,,POINT,20.900,20.900,NA,,
B6_6_GY_BG_control_SK,2024-07-15 14:23:13,,/Volumes/T7/15_7/cut/B6_6_GY_BG_control.mp4,662.980,30.0,No focal subject,Test arena entry,,,POINT,20.900,20.900,NA,,
B5_4_B_control_SK,2024-07-12 18:49:23,,/Volumes/T7/2_7/cut/B5_4_B_control.mov,660.200,30.0,redblack,Test arena entry,,,POINT,20.933,20.933,NA,,
B8_3_A_control_SK,2024-07-15 14:24:39,,/Volumes/T7/15_7/cut/B8_3_A_control.mp4,815.700,30.0,No focal subject,Trial start,,,POINT,20.933,20.933,NA,,
B7_3_BY_RR_novel_SK,2024-07-15 19:21:46,,/Volumes/T7/11_7/cut/B7_3_BY_RR_novel.mov,674.830,30.0,No focal subject,Eating,,,POINT,21.000,21.000,NA,,
B7_6_A_novel_SK,2024-07-15 14:23:57,,/Volumes/T7/15_7/cut/B7_6_A_novel.mp4,642.670,30.0,blue,Zone of Interest,,,STATE,21.000,35.633,14.633,,
B6_1_B_control_SK,2024-07-10 14:56:43,,/Users/reinoud/ECoBird Dropbox/Reinoud Allaert/Gull_2024/data/processed_data/2024_Gull_neophobia/cut_videos/B6_B7/Day1/B6_1_B_control.mp4,657.960,30.0,black,Eating,,,POINT,21.033,21.033,NA,,
B6_3_A_novel_SK,2024-07-15 19:19:46,,/Volumes/T7/11_7/cut/B6_3_A_novel.mov,669.070,30.0,blue,Test arena entry,,,POINT,21.033,21.033,NA,,
B2_8_RY_RR_novel_SK,2024-07-13 08:51:22,,/Volumes/T7/3_7/cut/B2_8_PY_RR_novel.mov,674.670,30.0,No focal subject,Zone of Interest,,,STATE,21.067,69.033,47.966,,
B8_5_A_novel_SK,2024-07-17 10:01:17,,/Volumes/T7/17_7/cut/B8_5_A_novel.mp4,663.940,30.0,red,Zone of Interest,,,STATE,21.067,25.667,4.600,,
